request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
9e6945a3-6d82-4e74-a195-6acd8d912c49,169bfd1c-b54b-4a03-b40f-5a304abd2cb8,858795.603779192,858797.0717633149,858798.6122028839,3959,105,1.467984122922644,1.5404395690420642
c7cce0b0-7cb6-4758-98b6-72c08dce1bfc,6ccb629d-90a9-4625-b6a2-eeeb27f2e288,858798.3142327,858799.1573306171,858802.872435341,1214,200,0.8430979170370847,3.71510472393129
f832f14d-e4ca-4214-93f4-0965d42321be,32379e4f-c52b-4533-87e4-7ccbc01e4871,858798.314224779,858799.284537645,858802.873959367,2551,200,0.9703128660330549,3.5894217219902202
bded515f-25bc-4fe6-b0f8-7387b7fffd0a,7566167e-bf47-4f1f-b7d0-e3cef448181a,858798.31411568,858799.2648627372,858802.8797091891,2344,200,0.9507470570970327,3.6148464519064873
7e2182dc-4b03-4d4c-893f-6c490e3d265a,b87d1b47-75a0-4129-8580-a96e0868928f,858795.603765986,858796.8291897591,858800.4547387321,5528,200,1.2254237730521709,3.6255489729810506
2ce4f6b1-d1fb-4002-8c34-87d8b3a1cf3e,bcb9a03c-7a7d-4221-8d1f-5f52836f8b7c,858801.064510788,858802.119367316,858803.030975295,2387,30,1.0548565280623734,0.9116079789819196
19559732-721f-44a6-8a23-0eac6e0dac3f,586ddd63-a522-48ce-ae0d-777af55d3cac,858798.314212041,858799.8270246709,858803.2047314129,6349,200,1.5128126299241558,3.3777067420305684
e1b40325-cd4e-470e-85f5-ea88362f8285,c8ae7276-50d3-44bc-9777-36df0eb5b9e7,858795.603743531,858797.1214163611,858800.6531937891,1170,200,1.5176728300284594,3.53177742799744
e281aef2-aceb-40b9-9e9c-d820ec841ba5,0fc32f2f-3791-4f05-a896-da6268fe53f9,858798.314293248,858799.609540537,858803.198850404,4366,200,1.295247289002873,3.5893098670057952
2b9f83dd-a41d-47fd-a6c2-a9265b371e96,e2bb5c6d-8f13-4395-8e28-67275d11e72f,858799.088669858,858799.9203145291,858803.467551389,3528,200,0.8316446710377932,3.5472368599148467
a0cca702-fc92-40a0-9a8c-5baf4cd3b388,0fd4279a-26c5-4067-ab88-75febf63597d,858799.08867358,858800.289837859,858803.6349037449,6201,200,1.2011642790166661,3.34506588592194
4bc4c92b-aeeb-4304-90c7-1b86fb92bb4f,1a067fb7-ccd3-4e3a-8edd-1bc9cd091948,858798.314221378,858801.7941607289,858803.780642052,3562,39,3.479939350974746,1.9864813230233267
5fd20a2d-fd1d-4844-8675-08fee8cb33e0,24f24f5a-9b09-4804-81d9-c57c2c65a4fb,858800.06895281,858800.738346867,858803.884387249,1465,200,0.6693940570112318,3.1460403819801286
4a8709cf-b5ed-4a9c-9a65-1bef142d8dba,80c2eab9-93f4-47c0-9f83-f790c22d62f2,858800.068980672,858800.821581548,858803.9538968831,1664,200,0.7526008759159595,3.1323153350967914
e9039963-a599-4bfd-9486-e59c2ae1ff49,ba46ec63-d117-43af-a082-fdb05a1381df,858800.068971227,858800.753224841,858803.957226754,1904,200,0.6842536139301956,3.204001913079992
a9ffbe98-9f51-46c7-9e99-f4ad2b1605ff,3d244e10-3c51-4e44-bce4-3022987dcfec,858800.068976588,858801.080216232,858804.102025138,6531,200,1.0112396440235898,3.021808905992657
031d0f10-63ef-45c8-b671-bc11ee269553,584dad95-d36b-497a-92bb-3cefd7fd8072,858800.06898925,858801.4156888099,858804.357388719,6369,200,1.3466995599446818,2.9416999090462923
b39e53a7-1d99-45df-9ce5-6078873acdf5,64d8ea28-e569-4d18-8e95-335226687779,858800.068985142,858801.7919896961,858804.516858265,5656,200,1.723004554049112,2.7248685689410195
17b1d191-8c36-42dc-8504-06318787b75a,0b5b7174-9f85-4885-997f-47ed4c9fc8ad,858801.064155923,858801.902388028,858804.68068428,1762,200,0.838232105015777,2.7782962520141155
1f70c837-f5d0-45a5-9042-dbde15f9f3e6,b397fd3b-5c1a-4e01-ae2f-44399f92080b,858801.064181132,858801.984179349,858804.716651243,2677,200,0.9199982170248404,2.732471894007176
bfdd49e8-63d3-4795-8ac7-f162ffee00f9,13c8030e-be08-44bc-b1d5-1304416e7a6e,858801.064501535,858802.240881821,858804.857167585,5887,200,1.1763802859932184,2.616285764030181
24e8dd3c-91d2-445a-9c69-7faea6da2139,a88abdf6-3fbe-4259-bf5a-0c2a8e73f81a,858801.064493401,858802.4510149009,858805.016576179,6355,200,1.3865214999532327,2.5655612780246884
