request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
7b4d0b37-7c21-43b0-878f-0a2f357cc0e9,a5fcfe4e-eb51-4ac0-b8bc-d87496e3d9cb,289400.036735981,289400.408092835,289402.608893261,1428,200,0.3713568539824337,2.200800426013302
fc10034e-135d-419f-86f0-d0ccff36ea29,db7e9f5d-8a61-4add-b03f-97cfb3b8ea31,289400.036763869,289400.424739738,289402.679979701,2053,200,0.3879758690018207,2.255239963007625
d338a21e-701f-4e20-8776-5b66148fea01,a1329327-31f8-4e0e-8c96-d4c38c61242d,289400.036796878,289400.499993939,289402.692038689,1706,200,0.46319706103531644,2.1920447499724105
58fb7b68-f421-49bc-99cf-14ce42c7211f,b87d1b47-75a0-4129-8580-a96e0868928f,289397.56920595,289400.619177823,289402.813586002,5528,200,3.049971872998867,2.194408178969752
c69c56cc-72b5-4dc0-85c0-3cd961cf5d16,5fcd7bbd-da7e-4afa-95ef-18c316df5c14,289401.907676155,289402.582903274,289402.855372754,6292,27,0.6752271190052852,0.272469479998108
3061885c-715a-49f1-a958-48b0e8285236,e89d00a2-aef6-4faf-a8f6-58052acdc0b2,289400.249106522,289400.769554598,289402.87415033503,3458,200,0.5204480760148726,2.1045957370079122
b0910ddb-59a8-432f-9000-3a3632158466,6ccb629d-90a9-4625-b6a2-eeeb27f2e288,289400.565795345,289400.702583975,289402.890131257,1214,200,0.13678862998494878,2.1875472820247523
360d6b21-8867-4933-b585-31c713c6b7ce,01d20233-ba05-4142-a870-402681c0fb91,289400.923543512,289401.32730092,289403.39864945697,5176,200,0.40375740797026083,2.0713485369924456
61b85e0c-4fc4-43de-8fcf-619ba93df5a7,d0f54797-351a-4ec4-a3a2-dec8278c55cf,289401.232388179,289401.45291684795,289403.556229667,841,200,0.2205286689568311,2.1033128190319985
64bb49aa-7254-45dd-b5e4-f35a458cb52b,e2bb5c6d-8f13-4395-8e28-67275d11e72f,289403.281686039,289403.369868511,289403.80510135397,3528,45,0.08818247198360041,0.4352328429813497
e96b8498-dcc5-47c7-8b65-54f13e2e05a7,f59505d6-2c8a-4269-b06b-4a09a34c57e0,289401.572518642,289401.975570343,289404.03220907,5870,200,0.403051701025106,2.056638726964593
94ecc6af-e081-4aa0-bbd7-1726d6dac208,7566167e-bf47-4f1f-b7d0-e3cef448181a,289400.036787778,289400.414573265,289404.615478445,2344,200,0.37778548698406667,4.200905180012342
aea39bd0-3c5a-40c1-9bf6-3b2cc67a01aa,586ddd63-a522-48ce-ae0d-777af55d3cac,289400.036805531,289401.37650249,289404.764576203,6349,200,1.3396969590103254,3.38807371299481
48731754-8e83-4d23-9488-f27a6a4bfd55,dcff9a1f-a60c-4377-8789-154950a7f139,289402.613370253,289403.077911357,289404.88277405204,6195,200,0.46454110398190096,1.8048626950476319
da92c6e6-9974-4888-b80b-83a3b35aaa91,69adc9c9-2273-43eb-a23c-a4efe562816a,289402.975289498,289403.118791019,289404.956345591,660,200,0.14350152102997527,1.8375545719754882
35fc3dc3-fd36-4ba2-a3d4-810e6cd943aa,9c107b6c-4101-42aa-9de6-3ff87c671de9,289403.58540528,289403.97354083596,289405.613538527,6458,200,0.38813555595697835,1.6399976910324767
12beea1a-0ac4-4719-af59-a9a920785e7f,24f24f5a-9b09-4804-81d9-c57c2c65a4fb,289404.250686959,289404.419714635,289406.112615979,1465,200,0.1690276759909466,1.6929013439803384
8a1cc63e-58d0-413f-a408-e8907b59f88a,2578c165-88d2-4fcf-8239-ee23a11cde02,289400.036818254,289403.106079355,289406.28735581896,6458,200,3.069261101016309,3.1812764639616944
02301857-562b-4e7e-9037-3a1d3a7a7a22,5363cb6c-edd6-43d7-9a0e-58df46053aa0,289400.036775095,289402.029180025,289406.416870095,6179,200,1.9924049300025217,4.38769007002702
eea3d15d-7040-4db9-8261-a96bf801f541,0b5b7174-9f85-4885-997f-47ed4c9fc8ad,289404.589041692,289404.70464574196,289406.4512647049,1762,200,0.11560404999181628,1.7466189629631117
1b8ba480-27ad-48c1-89e0-48dc7ad4e7d5,13c8030e-be08-44bc-b1d5-1304416e7a6e,289405.575297854,289405.82772943104,289407.69081883103,5887,200,0.25243157701333985,1.863089399994351
afaa413c-9244-4990-a62a-97a760cf3031,e62bfd31-0eb8-4b75-9da9-5217ee3c5b91,289406.242377481,289406.44082542,289408.317339562,3244,200,0.19844793900847435,1.876514141971711
a43b1537-bca8-4925-a7c6-0a7767fc1497,8e020282-5ecc-434f-b573-91c202e1468e,289406.579729137,289406.829227977,289408.695066494,5537,200,0.2494988400139846,1.8658385169692338
10b2f107-33f7-416f-8ecc-ed748ac0247c,9751aa65-dcbb-464d-885d-1feaba1a4819,289402.272938953,289404.24328338803,289409.28994216304,3777,200,1.970344435016159,5.0466587750124745
7e2d1dfd-ecb4-4012-9a47-203d14ba32ba,c7558f93-f86c-4355-a7b9-c08b9ddff562,289407.59477888,289409.073242367,289409.33374506905,5876,18,1.478463487001136,0.26050270203268155
8192443e-3acf-4f5e-b564-bc63204b9688,5ed43ab5-6e62-46fc-a695-99d4cb7b0dcc,289407.237611785,289407.565351364,289409.531455292,6470,200,0.32773957902099937,1.9661039279890247
62b6df82-bf60-4a2d-9845-2d5fa7bac763,9be2a601-19ad-4a64-8a31-74d14d459e36,289404.909510122,289406.175624527,289409.85458773194,6218,200,1.2661144050071016,3.6789632049622014
9193302f-ddea-4b2e-ba37-6da2b78f833c,c091b3a7-97e5-4a95-8225-26b3b3a6566f,289407.923338482,289408.225423269,289410.29041244095,2529,200,0.30208478699205443,2.0649891719804145
b1e35b90-b5ef-4686-8fc4-fd8f6f5544b1,e5137238-7fd2-495a-878a-41bbed79caeb,289405.910809824,289407.08821701806,289410.332059881,3343,200,1.1774071940453723,3.2438428629538976
4cb9e1ea-15f9-4d14-b239-b4395f11c759,90d228aa-55a6-47fd-8f46-cd871d180b10,289404.014306677,289406.02928575996,289410.67186083,6355,200,2.0149790829746053,4.642575070029125
44641772-317f-45cc-8310-2459105f3887,5dd975b0-30ab-46b6-96e0-39b315e33c7d,289408.663370402,289408.863249927,289411.0357727,5788,200,0.1998795249965042,2.172522772976663
ad934284-a237-4211-84b5-7e9e9b84dd19,2c6c787f-ce0d-46f8-8c82-65f2ac219c19,289408.267630196,289409.08301042,289411.19377154304,6270,200,0.8153802240267396,2.1107611230108887
48fc3952-db98-47b3-93b1-619a958c137b,12aae71a-3e0d-4bf5-90fb-76d1a7c353ae,289408.90485599,289409.304984976,289411.30545231,5722,200,0.4001289859879762,2.0004673340008594
