request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
aaf9df9d-0611-4230-98d1-ad53ae50f113,3470591c-e322-47cd-bffb-9f961cb5a7ed,517407.976422436,517408.04559030203,517410.454796891,9,300,0.06916786602232605,2.4092065889853984
20afc096-14c9-4e7d-ba6c-08cf0606816e,b0715558-2f6d-413e-853f-93477911f6f2,517408.089778905,517408.29557002,517410.682581511,44,300,0.20579111500410363,2.3870114909950644
7da7b4ed-ad7f-472b-9a5e-c0f73f1cffbe,2c441aaf-d6fd-47ee-bd22-1e77ac55defc,517408.383191791,517408.515504631,517410.86791977397,1828,300,0.13231283996719867,2.3524151429883204
f8e501c8-78ad-478d-abd9-cf48bef02832,175f4b4c-05b4-4c88-ae43-75e823183b1f,517406.465749363,517407.74508287804,517412.19240580505,2580,300,1.2793335150345229,4.447322927007917
2df9deda-2dc6-4cf1-aea9-9a750e8d2ba3,8e201ebb-a0dc-4df0-84f4-cdb2fa6d0327,517407.289129961,517407.581149174,517413.794807818,1066,300,0.2920192130259238,6.213658644002862
ddc29823-d13d-4750-9cb7-75b9c1393a3e,199e9f49-60be-4ac8-94a7-2c14b47dae28,517412.211255478,517412.23381034995,517414.713443439,11,300,0.022554871975444257,2.4796330890385434
8a586487-13c2-4314-bcd5-ad31db59f013,434fce0d-4f51-4da6-a7db-6c40fad2d13f,517412.231829603,517412.360215829,517414.803045771,1335,300,0.12838622595882043,2.4428299420396797
0defba0c-607d-4c59-9a52-beb67bd1b5ef,1b86e696-932c-4d28-9de1-a32b8cccd113,517407.478025652,517407.745679916,517414.978543607,16,300,0.26765426399651915,7.232863690995146
9b237a3e-33c9-44a0-8588-1c664514259d,cbd073ad-1ed7-4c95-a36a-7e523ae400c1,517412.787362264,517412.83227131004,517415.33471167204,10,300,0.04490904603153467,2.502440362004563
6a57ec8c-04b9-4fb0-99ad-e438388fe721,7ec7d9c2-7798-49c4-9a6c-34e571810d5a,517407.45299665,517407.581705368,517415.40775011905,20,300,0.12870871799532324,7.826044751040172
e1fb04ee-c3da-4105-8318-b2f296b32017,c5e420bc-a0f0-4813-9d36-0b4a8c70dc9f,517412.975091839,517413.04030253895,517415.56123803195,78,300,0.06521069997688755,2.5209354929975234
ac197a42-53be-4b68-bcf4-97b2fd33873d,2ae428a7-0d24-407d-9955-d5951c35756c,517414.152458121,517414.307370018,517416.880307624,1681,300,0.15491189697058871,2.572937606018968
98ed71c5-33f1-444a-9029-e7e42854dcc7,dbe19fb2-6c67-4e08-b017-7fae8f388411,517414.192871615,517414.327016435,517416.925845599,43,300,0.1341448199818842,2.5988291639951058
a0f55cca-2b6b-462a-9d87-4e0ef3781ede,d42438b0-53fb-44d5-ab56-6cb8872c9076,517414.348409847,517414.57697766804,517417.225071258,99,300,0.22856782103190199,2.648093589989003
0bf0a678-710a-45d0-af2d-0a09f018b991,f480bfa5-8d2e-410f-a546-f26b88e44c5c,517414.418292001,517414.603709654,517417.238709823,81,300,0.18541765300324187,2.635000168986153
1567d723-6f84-43c9-88ca-8dc6b6104d40,88ad1a9b-623b-4e0c-917e-31ffc445f02e,517407.864333483,517407.97714406403,517417.44729247,11,300,0.11281058104941621,9.470148405991495
58b58b28-9901-406c-bf53-40f1fba7377c,ab4d1a5b-36e3-47c9-b77a-139394b28ac0,517414.6889915,517414.985243052,517417.604703967,1169,300,0.2962515520048328,2.619460914982483
117f10ce-3bc2-48c3-9612-707befd926e5,54db3f51-6c51-443e-819b-ff56afca1561,517414.847245981,517414.96585498704,517417.587147402,5,300,0.11860900605097413,2.621292414958589
85373fea-66d1-4aec-b91f-68c163eca6d7,77f928b1-97ea-488b-987c-dc8d33a17fd6,517414.935511475,517415.05274549103,517417.672345602,17,300,0.11723401601193473,2.6196001109783538
7adeaac5-9690-4c51-b989-345375e60aaa,4f0b85c6-1577-4078-88b0-66af763a5298,517414.980884345,517415.12217976997,517417.722986256,54,300,0.14129542495356873,2.600806486036163
af300fc2-645f-4796-92d9-888e006eff98,4f5914ca-f3cd-4ec6-98a8-6d40318d36bf,517415.361572219,517415.468736749,517418.07779043604,14,300,0.10716453002532944,2.6090536870178767
3cbddc42-edfe-49f1-be12-9ea526a190f8,1bb5d486-c365-40ad-a89f-ef0a55368ac9,517415.101111174,517415.478253079,517418.111229954,10,300,0.37714190501719713,2.6329768750001676
5f5e1456-55df-4ecd-b63f-40db46857d15,db89c573-b067-4288-be91-7d62062db735,517415.194205168,517415.537158156,517418.20390122803,15,300,0.34295298799406737,2.6667430720408447
0f37c253-c3ac-4346-85f0-7ab94c44bc9d,c3718cf0-3eb4-4b47-9628-a64d082835af,517415.638847536,517415.749581336,517418.402854858,2,300,0.11073379998560995,2.653273522038944
2502b165-3d6a-4718-9dde-9c3970d64dab,2053ba23-887b-4708-b614-2e868f07afa5,517415.78966341,517416.266991882,517418.902880371,2510,300,0.47732847201405093,2.635888489021454
fc295092-5555-4b12-b338-645347e8c6cf,365853dd-ec47-41d3-8aac-61fc447fbc7f,517416.086031438,517416.3370111901,517418.94379403704,17,300,0.2509797520469874,2.6067828469676897
12f901c7-e2d9-4656-a664-fb6b3e0ab9d6,1bd8986c-dc2f-4f41-a132-b7b5f5c730b8,517416.229562843,517416.75080687,517419.294737022,9,300,0.5212440270115621,2.543930152023677
640370f1-b1e8-4370-9a23-5893f97f705e,c864e32c-6f7f-46a1-af1a-82b09ac62f02,517416.90465146,517416.99557223,517419.611112871,21,300,0.09092077001696452,2.6155406409525312
29f1da9a-d7af-49bb-a8ac-94e1884002c8,15038499-406c-4c30-be18-b60cad81df13,517408.135586812,517408.32328806096,517419.73465627496,135,300,0.1877012489712797,11.411368214001413
b7ad5f69-634d-4355-923a-42b96c26f52e,00957312-fd34-4965-84a1-6a125b2eae53,517417.123009759,517417.264165718,517419.85930343403,8,300,0.14115595899056643,2.5951377160381526
1f5790ca-2d72-44e1-8741-7ed777f5a01d,253f2ef4-1e92-484d-b4cc-f1579a9dd389,517417.205474704,517417.34850473295,517419.93535503896,29,300,0.1430300289648585,2.586850306019187
f19094a0-654b-47a0-b6af-80fcf3e2404e,4c38007a-a80b-4c88-973e-c63a08066bce,517417.692768989,517417.89668813004,517420.47609825,1235,300,0.2039191410294734,2.579410119971726
3c2eaf20-2fcc-478a-80ab-f9ae64aab934,bdad5ab0-bdb8-4bb5-9815-350997f1acf0,517417.903384923,517418.046294154,517420.652911076,28,300,0.1429092310136184,2.6066169219557196
