request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
de89c442-948c-41b6-8e08-7c55621e5608,a1329327-31f8-4e0e-8c96-d4c38c61242d,281462.988126612,281463.30607943295,281463.72305906395,1706,31,0.31795282097300515,0.4169796310015954
2fe2ee87-a766-4824-8140-b7a8fc222bff,5363cb6c-edd6-43d7-9a0e-58df46053aa0,281462.988097999,281463.536352579,281465.292577074,6179,200,0.5482545800041407,1.7562244950095192
6862ec8a-49f1-4886-bf66-54fac721122a,e89d00a2-aef6-4faf-a8f6-58052acdc0b2,281463.50116441,281463.60598406,281465.387238868,3458,200,0.10481965000508353,1.7812548080109991
900f6855-34f4-495f-a497-b36770663279,586ddd63-a522-48ce-ae0d-777af55d3cac,281462.988137976,281463.74915833893,281465.39269505197,6349,200,0.7610203629592434,1.6435367130325176
f2b32a70-e4fa-4c85-bfe6-85baaea7b5c1,b87d1b47-75a0-4129-8580-a96e0868928f,281460.837331315,281463.279192804,281469.754448435,5528,200,2.441861489030998,6.475255630968604
c05ed309-e51c-44a4-a11e-2a3e32263afe,a5fcfe4e-eb51-4ac0-b8bc-d87496e3d9cb,281462.988055301,281463.319125239,281469.81345621,1428,200,0.331069937965367,6.494330971036106
34abfa6a-7ac4-44c7-8a05-6146354cb267,db7e9f5d-8a61-4add-b03f-97cfb3b8ea31,281462.988086862,281463.59386172204,281469.924947872,2053,200,0.6057748600142077,6.331086149963085
39b7f313-af7c-4cdb-a890-1132e2a83ba6,7566167e-bf47-4f1f-b7d0-e3cef448181a,281462.988117221,281464.27449799696,281470.415058931,2344,200,1.2863807759713382,6.140560934029054
f2118c25-fde7-4157-8d11-c1032620169d,01d20233-ba05-4142-a870-402681c0fb91,281464.17995493,281464.99704218993,281471.97611254296,5176,200,0.8170872599584982,6.979070353030693
55916abb-03e4-43dd-8b6e-8591bd43a7f2,d0f54797-351a-4ec4-a3a2-dec8278c55cf,281464.503350075,281466.369354286,281472.414885195,841,200,1.8660042110132053,6.045530908973888
ef123c9d-2f80-417c-8a6e-72b97163e219,2c6c787f-ce0d-46f8-8c82-65f2ac219c19,281471.508165138,281472.18715946,281472.589917575,6270,43,0.6789943219628185,0.40275811502942815
