request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
d3391452-d613-4ebb-a105-5f8bbb36c412,a1329327-31f8-4e0e-8c96-d4c38c61242d,865149.842958791,865150.280633752,865152.105912327,1706,183,0.437674961052835,1.8252785749500617
bdca3b96-3397-467b-b401-d406572fbacc,db7e9f5d-8a61-4add-b03f-97cfb3b8ea31,865147.348781381,865147.774229243,865149.7735472381,2053,200,0.42544786201324314,1.9993179950397462
a344f81c-df53-4894-8acc-85a83db088a1,a5fcfe4e-eb51-4ac0-b8bc-d87496e3d9cb,865147.348743434,865150.233684717,865152.2667177359,1428,200,2.8849412830313668,2.0330330189317465
8f6b5acb-2998-41e3-aaa9-0ab6277a7a30,e89d00a2-aef6-4faf-a8f6-58052acdc0b2,865149.843060043,865150.310144385,865152.3155255319,3458,200,0.46708434203173965,2.0053811469115317
37871caf-766a-443a-ac93-13b2b3f1a204,5fcd7bbd-da7e-4afa-95ef-18c316df5c14,865149.926314075,865150.490752748,865152.422113824,6292,200,0.5644386729691178,1.9313610760727897
397b8617-009e-4090-95c3-fab4e3124a55,e2bb5c6d-8f13-4395-8e28-67275d11e72f,865150.885900347,865151.157251895,865153.1219494831,3528,200,0.2713515480281785,1.9646975880023092
728d11d5-ea65-4da5-b217-6457824384c2,9751aa65-dcbb-464d-885d-1feaba1a4819,865150.885926116,865151.31349378,865153.447827334,3777,200,0.4275676639517769,2.134333554073237
30ec3ed1-bd8c-419f-bbd4-8865fae70a67,9c107b6c-4101-42aa-9de6-3ff87c671de9,865150.885920965,865151.578458864,865153.513944619,6458,200,0.6925378990126774,1.9354857549769804
66a934e9-a654-4d07-a7ea-86b832e11ba5,24f24f5a-9b09-4804-81d9-c57c2c65a4fb,865151.923649447,865152.329587075,865154.1155244311,1465,200,0.40593762800563127,1.785937356064096
5d1f756f-d711-4d89-9f03-e57c8b65e045,01d20233-ba05-4142-a870-402681c0fb91,865149.84304562,865151.541467325,865154.693298439,5176,200,1.698421704932116,3.151831114082597
